invoice_id,customer_id,product,quantity,price,total_revenue,country,invoice_date
26617,1408.0,Keyboard,8,586.57,4692.56,Colombia,2023-09-16
25660,1302.0,Printer,6,204.62,1227.72,Peru,2023-01-01
28624,1293.0,Phone,9,839.81,7558.29,Ecuador,2023-05-15
21176,1142.0,Printer,4,357.8,1431.2,Ecuador,2023-05-02
27956,1190.0,Keyboard,5,333.41,1667.05,CO,2023-03-08
28592,1020.0,Mouse,8,612.78,4902.24,ecuador,2023-01-11
22233,1226.0,Tablet,9,794.88,7153.92,Chile,2023-06-05
24700,1312.0,Monitor,7,140.6,984.2,Peru,2023-02-19
25906,1116.0,Headphones,7,519.09,3633.63,Peru,2023-07-08
27860,1436.0,Headphones,8,645.33,5162.64,CO,2023/05/15
27526,1301.0,Phone,1,418.21,418.21,Colombia,2025-05-05
25559,,Phone,3,758.02,2274.06,ecuador,2023-06-10
26732,1141.0,Tablet,7,514.02,3598.14,Chile,2023-12-27
22513,1483.0,Keyboard,4,804.38,3217.52,Peru,01-07-2023
27830,1459.0,Phone,1,32.86,32.86,Colombia,2023-05-14
29965,1400.0,Laptop,1,904.36,904.36,Chile,2023-06-15
26944,1038.0,Tablet,1,135.35,135.35,Peru,2023-11-23
27910,1392.0,Monitor,-3,578.96,-1736.88,Ecuador,2023-08-24
25649,1354.0,Keyboard,1,410.55,410.55,Peru,2023-06-30
21096,1251.0,Mouse,6,630.7,3784.2,CO,2023-08-11
29120,1332.0,Headphones,4,644.33,2577.32,Peru,2023-12-02
21951,1206.0,Mouse,3,355.98,1067.94,ecuador,2023-01-13
29746,1209.0,Headphones,8,318.26,2546.08,CO,2023-09-23
29186,1114.0,Keyboard,5,111.7,558.5,colombia,2023-04-13
27799,1224.0,Printer,3,618.77,1856.31,ecuador,2023-03-02
28804,1133.0,Monitor,5,560.24,2801.2,Chile,2023-09-01
20595,1250.0,Phone,6,23.0,138.0,CO,2023-12-10
27875,,Laptop,5,745.39,3726.95,Chile,2023-11-02
29033,1406.0,Mouse,1,356.92,356.92,Colombia,2023-08-12
24439,1442.0,Mouse,3,243.62,730.86,Chile,2023-02-04
25972,1090.0,Phone,8,854.28,6834.24,Peru,2023-07-01
20858,1353.0,Mouse,4,230.33,921.32,Peru,2023-02-12
25519,1375.0,Printer,7,205.63,1439.41,CO,2023-05-24
27385,1045.0,Printer,6,136.33,817.98,Chile,2023-10-19
28636,1037.0,Mouse,9,175.56,1580.04,ecuador,2023-05-27
29980,1141.0,Laptop,5,918.37,4591.85,Colombia,2023-04-19
24317,1099.0,Headphones,2,273.32,546.64,colombia,2023-07-22
23454,1327.0,Keyboard,2,957.92,1915.84,ecuador,2023-02-15
21030,1189.0,Phone,1,674.68,674.68,Colombia,2023-10-23
29487,1034.0,Mouse,1,73.75,73.75,Peru,2023-09-25
27906,1146.0,Printer,3,610.88,1832.64,CO,2023-09-18
21447,1029.0,Headphones,4,817.25,3269.0,ecuador,2023-03-01
22850,1333.0,Headphones,1,518.46,518.46,Chile,2023-06-18
28106,1083.0,Printer,4,436.37,1745.48,CO,2023-12-30
27151,1368.0,Keyboard,1,181.63,181.63,colombia,2023-04-23
29503,1280.0,Keyboard,1,953.07,953.07,Colombia,2023-02-05
26952,1423.0,Printer,8,745.85,5966.8,ecuador,2025-08-01
24055,1343.0,Mouse,8,38.32,306.56,Peru,2023-05-04
25402,,Laptop,6,211.46,1268.76,Colombia,2023-05-22
29281,1153.0,Phone,6,226.72,1360.32,Colombia,2023-02-26
21672,1101.0,Laptop,2,397.13,794.26,colombia,2023-07-24
24532,1214.0,Headphones,3,990.49,2971.47,Peru,2023-09-15
24924,1149.0,Phone,4,629.99,2519.96,ecuador,2023-11-24
26085,1431.0,Headphones,1,235.44,235.44,CO,2023-07-03
27734,1082.0,Tablet,7,468.62,3280.34,Ecuador,2023-03-27
24864,1109.0,Phone,8,996.6,7972.8,ecuador,2023-06-13
29316,1434.0,Printer,9,412.67,3714.03,Colombia,2023-08-26
21221,1386.0,Keyboard,2,943.15,1886.3,colombia,2023-06-29
22860,1425.0,Laptop,3,998.31,2994.93,colombia,2023-08-12
28428,1274.0,Mouse,3,697.2,2091.6,ecuador,2023-07-23
29336,1200.0,Laptop,5,519.05,2595.25,Ecuador,2023-06-11
23253,1283.0,Monitor,7,957.92,6705.44,ecuador,2023-01-05
23782,1467.0,Laptop,6,17.73,106.38,colombia,2023-05-18
26957,1172.0,Headphones,3,-42.054083255293726,-126.16,Ecuador,2023-04-01
20766,1326.0,Keyboard,9,30.78,277.02,Ecuador,2023-09-10
22681,1205.0,Monitor,5,783.63,3918.15,Peru,2023-06-12
27710,1062.0,Monitor,8,791.83,6334.64,Colombia,2023-08-26
27482,1072.0,Printer,6,915.99,5495.94,ecuador,2023-04-17
25086,1250.0,Headphones,9,360.68,3246.12,colombia,2023-05-31
27964,1123.0,Headphones,8,535.84,4286.72,Peru,2023-11-11
22665,,Laptop,1,576.89,576.89,Colombia,2023-04-24
29951,1120.0,Keyboard,2,637.02,1274.04,colombia,2023-06-06
23513,1274.0,Headphones,3,66.44,199.32,Peru,2023-10-30
20495,1430.0,Headphones,8,30.77,246.16,Colombia,2023-09-09
25822,1499.0,Headphones,5,931.85,4659.25,Chile,2023-06-11
22072,1397.0,Monitor,9,433.89,3905.01,colombia,2023-07-01
27795,1119.0,Printer,1,468.31,468.31,Chile,2023-10-04
28529,1421.0,Phone,6,28.37,170.22,Colombia,2027-01-01
23949,1436.0,Tablet,7,45.27,316.89,Colombia,2023-06-29
26033,1316.0,Mouse,8,376.53,3012.24,Ecuador,2023-05-28
28328,1163.0,Phone,4,918.12,3672.48,Peru,2023-10-11
22555,1423.0,Headphones,8,80.53,644.24,Ecuador,2023-12-10
26370,1464.0,Printer,1,777.11,777.11,Colombia,2023-02-04
24415,1285.0,Headphones,3,330.99,992.97,Peru,2023-12-21
25959,1264.0,Headphones,7,651.33,4559.31,Chile,2023-03-22
29107,1319.0,Headphones,1,855.16,855.16,colombia,2023-07-10
25993,1160.0,Laptop,8,521.98,4175.84,Chile,2023-05-18
25021,1375.0,Laptop,2,138.59,277.18,Peru,2023-06-03
22907,1307.0,Tablet,3,789.09,2317.27,Chile,2023-11-24
22914,1088.0,Mouse,4,964.81,3859.24,CO,2023-10-07
23870,1141.0,Phone,3,647.99,1943.97,Peru,2023-11-21
29190,1202.0,Mouse,-4,107.04,-428.16,Peru,2023-04-16
25085,1308.0,Tablet,7,890.51,6233.57,Peru,2023-07-15
26546,1226.0,Phone,1,807.52,807.52,Colombia,2023-08-26
20395,1488.0,Keyboard,1,270.94,270.94,CO,unknown
20938,1442.0,Monitor,1,815.12,815.12,Peru,2023-12-31
29828,1333.0,Tablet,4,886.06,3544.24,Peru,2023-07-15
22510,1221.0,Monitor,5,330.01,1650.05,Chile,2023-04-23
24636,1040.0,Monitor,2,324.85,476.34,Chile,2023-04-27
21649,,Tablet,4,439.47,1757.88,Chile,2023-09-20
23690,1067.0,Headphones,4,473.95,1895.8,colombia,2023-04-23
23435,1475.0,Printer,9,269.23,2423.07,Ecuador,2023-01-23
23201,1263.0,Phone,5,311.97,1559.85,Peru,2023-09-12
24179,1001.0,Tablet,3,157.4,472.2,ecuador,2023-11-03
28405,1360.0,Headphones,7,373.05,2611.35,ecuador,2023-03-22
23237,1124.0,Keyboard,7,165.41,1157.87,Chile,2023-03-21
23862,1109.0,Monitor,1,754.01,754.01,CO,2023/05/15
20058,1085.0,Mouse,8,467.3,3738.4,Ecuador,2023-02-19
24938,1424.0,Headphones,3,726.59,2179.77,colombia,2023-06-01
22971,1119.0,Keyboard,4,741.16,2964.64,colombia,2023-01-25
29719,1126.0,Keyboard,9,459.2,4132.8,Chile,2023-08-18
28314,,Headphones,1,42.58,42.58,Colombia,2023-04-18
29628,,Phone,9,872.21,7849.89,Peru,2023-04-21
29354,1015.0,Printer,2,730.55,1461.1,colombia,2023-01-11
23345,1476.0,Monitor,8,197.56,1580.48,Chile,2023-10-08
22486,1061.0,Laptop,2,598.93,1197.86,Colombia,2023-12-18
20561,1368.0,Tablet,3,719.56,2158.68,CO,2023-01-21
23981,1431.0,Tablet,8,967.92,7743.36,Ecuador,2023-02-02
26261,1157.0,Keyboard,8,667.06,5336.48,colombia,2023-10-24
21737,1267.0,Laptop,3,541.35,1624.05,ecuador,2027-01-01
29096,1034.0,Mouse,1,317.59,317.59,CO,2023-04-04
23554,1266.0,Phone,4,336.53,1346.12,Colombia,2023-07-28
29918,1063.0,Monitor,8,277.14,2217.12,Colombia,2023-10-08
29126,1493.0,Monitor,5,694.06,3470.3,Peru,2023-03-24
27095,1049.0,Printer,-3,836.65,-2509.95,CO,2023-01-19
28266,1468.0,Tablet,4,629.61,2518.44,ecuador,2023-09-24
20294,1254.0,Laptop,2,260.55,521.1,ecuador,2023-10-24
28212,1148.0,Printer,4,950.82,3803.28,colombia,2023-03-01
29230,1324.0,Mouse,7,704.06,4928.42,Ecuador,2023-05-06
25330,1303.0,Laptop,8,551.64,5529.35,Peru,2023-08-09
24655,,Headphones,3,70.49,211.47,ecuador,2023-02-27
21109,1356.0,Mouse,8,94.03,752.24,Colombia,2023-07-09
23771,1450.0,Mouse,4,40.45,161.8,ecuador,2023-03-20
28563,1171.0,Laptop,8,115.43,923.44,Chile,2023-05-29
26123,1416.0,Mouse,4,670.72,2682.88,colombia,2023-12-26
27647,1200.0,Mouse,8,419.38,3355.04,ecuador,2023-04-03
21174,1444.0,Monitor,4,893.11,3572.44,CO,2023-11-27
21164,1392.0,Keyboard,2,997.93,1995.86,Ecuador,2023-06-12
29284,1323.0,Printer,5,670.85,3354.25,Ecuador,2023-03-26
29475,1034.0,Headphones,4,902.2,3608.8,ecuador,2023-04-01
29037,1464.0,Headphones,6,939.08,5634.48,Ecuador,2023-09-10
28712,1481.0,Mouse,3,870.01,2610.03,colombia,2023-07-31
24466,1215.0,Tablet,8,847.5,6780.0,CO,2023-01-19
25538,1479.0,Keyboard,5,946.77,4733.85,Colombia,2023-02-02
27111,1064.0,Monitor,1,380.81,380.81,Peru,2023-06-22
28434,1007.0,Phone,9,912.66,8213.94,ecuador,2023-04-05
22800,1300.0,Laptop,3,912.49,-2737.47,colombia,17-12-2023
24607,1342.0,Headphones,4,770.4,3081.6,CO,2023-12-19
27262,1430.0,Printer,5,971.39,4856.95,Chile,2023-11-16
21541,1423.0,Keyboard,8,846.65,6773.2,Colombia,2023-09-05
22765,1331.0,Printer,9,537.56,4838.04,CO,2023-05-12
24491,1437.0,Phone,5,310.37,1551.85,CO,2023-11-05
23083,1075.0,Monitor,9,497.55,4277.95,colombia,2027-01-01
25356,1173.0,Phone,2,146.41,292.82,ecuador,2023-11-03
21857,1046.0,Monitor,2,626.53,1253.06,colombia,2023-04-19
20769,1014.0,Phone,8,753.01,6024.08,Peru,2023-05-26
21422,1360.0,Phone,1,511.01,511.01,Peru,2023-03-28
28598,1146.0,Tablet,2,56.05,112.1,Colombia,2023-11-15
22972,1025.0,Headphones,2,466.09,932.18,colombia,2023-02-17
21872,1307.0,Laptop,6,369.56,2217.36,Ecuador,2023-10-10
25599,1092.0,Mouse,9,87.73,789.57,Colombia,2023-09-19
22269,1405.0,Tablet,6,643.6,3861.6,CO,2023-11-08
25275,1231.0,Phone,2,980.12,1960.24,ecuador,2023-08-24
24749,1020.0,Keyboard,4,689.79,2759.16,Peru,2023-01-23
26571,1306.0,Laptop,4,812.51,3250.04,Peru,29-07-2023
29373,1037.0,Laptop,8,790.15,6321.2,Ecuador,2023-04-16
25072,1275.0,Keyboard,1,441.45,441.45,Chile,2023-02-04
29631,,Laptop,7,51.52,360.64,Ecuador,2023-11-24
25463,1178.0,Printer,8,235.42,1883.36,Peru,2023-12-30
27450,1131.0,Phone,3,348.14,621.68,Ecuador,2023-10-21
28420,1310.0,Printer,4,835.89,3343.56,Ecuador,2023-04-12
23959,1454.0,Tablet,9,724.25,6518.25,CO,2023-07-20
21313,1347.0,Laptop,2,146.12,480.98,ecuador,2023-01-16
27847,1027.0,Printer,8,898.16,7185.28,Chile,2023-06-07
21070,1259.0,Keyboard,8,204.0,1632.0,Ecuador,2023-01-23
29166,1405.0,Phone,8,114.39,915.12,Peru,2023-11-05
29930,1075.0,Monitor,1,880.62,880.62,Chile,2023-11-01
23285,1428.0,Headphones,6,674.15,4044.9,Ecuador,2023-01-13
28949,1066.0,Tablet,7,785.4,5497.8,ecuador,2023-02-14
23095,1341.0,Phone,4,445.26,1781.04,ecuador,2023-03-23
20320,1491.0,Monitor,4,384.02,1536.08,CO,2023-03-18
22321,1193.0,Mouse,8,149.94,1199.52,Colombia,2023-10-18
20555,1471.0,Tablet,6,91.52,549.12,Peru,2023-02-05
24939,1161.0,Keyboard,6,819.93,4919.58,Chile,2023-08-02
25432,1346.0,Printer,7,663.59,4645.13,colombia,2023-11-25
21386,1438.0,Mouse,1,878.39,878.39,Chile,2023-10-21
24763,1360.0,Printer,1,988.47,988.47,Chile,2023-11-06
26854,1256.0,Tablet,1,185.67,185.67,ecuador,2023-10-04
27637,1071.0,Keyboard,5,374.32,1871.6,Colombia,2023-02-08
24841,1086.0,Laptop,1,733.36,733.36,ecuador,2023-06-08
23867,1421.0,Printer,8,474.88,3799.04,colombia,2023-08-27
23793,1261.0,Printer,9,436.67,3930.03,Ecuador,2023-01-29
27373,1213.0,Phone,6,454.64,2727.84,Chile,2023-02-20
22513,1152.0,Mouse,4,464.58,1858.32,Ecuador,2023-02-05
23803,1209.0,Laptop,9,200.59,1805.31,ecuador,2027-01-01
22327,1400.0,Tablet,9,369.47,3325.23,CO,2023-12-15
28809,1060.0,Tablet,4,371.43,1485.72,Colombia,2023-08-15
22165,1267.0,Laptop,9,524.25,4718.25,ecuador,2023-03-17
23308,1261.0,Mouse,2,577.58,1155.16,Peru,2023-12-22
26452,1217.0,Printer,3,332.89,998.67,Chile,2023-08-21
28067,,Laptop,6,61.64,369.84,Peru,2023-05-01
27642,1135.0,Tablet,6,154.24,925.44,colombia,2023-12-07
26404,1466.0,Monitor,9,102.65,923.85,CO,2023-01-28
20992,1379.0,Printer,8,217.25,1738.0,CO,2023-01-21
25424,1361.0,Keyboard,2,370.79,741.58,Ecuador,2023-03-18
29569,1448.0,Phone,7,356.11,2492.77,Chile,2023-02-26
24381,1440.0,Monitor,6,983.53,5901.18,Colombia,2023-03-05
23174,1092.0,Tablet,7,693.12,4851.84,Chile,2023-06-05
24782,1108.0,Monitor,4,174.7,698.8,ecuador,2023-09-13
29497,1240.0,Tablet,9,195.72,1761.48,Peru,2023-06-11
25560,1354.0,Mouse,1,817.46,817.46,colombia,2023-01-02
27460,1423.0,Phone,3,341.35,1024.05,ecuador,2023-05-26
23078,1141.0,Phone,9,956.64,8609.76,Colombia,2023-07-23
22983,1290.0,Mouse,1,830.0,830.0,Colombia,2023-06-16
27259,1431.0,Phone,2,863.81,1727.62,colombia,2023-10-06
26054,1236.0,Headphones,9,722.21,6499.89,colombia,2023-06-03
22523,1339.0,Headphones,7,993.24,6952.68,Colombia,2023-12-12
29677,1311.0,Tablet,5,553.05,2765.25,Ecuador,2023-03-30
24581,1176.0,Phone,8,519.11,3289.52,Chile,2023-06-09
25609,1140.0,Phone,8,164.01,1312.08,ecuador,2023-02-11
22001,1188.0,Printer,6,632.82,3796.92,Chile,2023-12-01
21387,1485.0,Headphones,3,688.19,1964.57,Ecuador,2023-09-03
26552,1048.0,Phone,3,157.55,472.65,Peru,2023-09-29
21030,1301.0,Headphones,2,722.28,1444.56,Ecuador,2023-12-05
29957,1368.0,Phone,4,271.47,1085.88,ecuador,2023-07-21
21220,1189.0,Keyboard,2,858.13,1716.26,colombia,2023-06-30
26035,1135.0,Keyboard,4,56.31,225.24,Peru,2023-03-08
29810,1042.0,Headphones,6,230.36,1382.16,colombia,2027-01-01
29455,1403.0,Mouse,1,557.86,557.86,Ecuador,2023-09-11
26523,1379.0,Monitor,8,466.44,3731.52,Peru,2023-11-09
28074,1352.0,Headphones,7,671.92,4703.44,Colombia,2023-10-13
29063,1089.0,Keyboard,8,748.11,5984.88,Chile,2023-07-18
20834,1294.0,Tablet,4,179.02,716.08,Colombia,2023-05-30
29110,1340.0,Phone,9,539.27,4853.43,Colombia,2023-01-06
21724,1244.0,Mouse,5,484.45,2422.25,CO,2023-07-21
26598,1432.0,Printer,2,369.75,739.5,Colombia,2023-09-04
22413,1191.0,Keyboard,5,118.17,590.85,Colombia,2023-01-17
29505,1317.0,Tablet,8,401.03,3208.24,CO,2023-05-04
25993,1105.0,Tablet,9,761.03,6849.27,CO,2023-11-14
24498,1362.0,Printer,6,345.54,2073.24,Peru,2023-12-12
22105,1309.0,Laptop,1,739.75,739.75,ecuador,2023-12-31
22568,1381.0,Keyboard,6,-76.81460471505788,-460.89,colombia,2023-05-23
29330,1232.0,Phone,4,320.63,1282.52,Colombia,14-08-2023
20209,1264.0,Printer,5,374.83,1874.15,CO,2023-11-09
29256,1343.0,Monitor,1,-91.375292777047,-91.38,colombia,2023-12-21
24911,1036.0,Headphones,1,960.39,960.39,Colombia,2023-05-25
22220,1304.0,Mouse,7,216.01,1512.07,Chile,2023-03-05
20233,1040.0,Tablet,2,548.57,1097.14,Colombia,2023-04-25
20792,1016.0,Laptop,8,473.5,3788.0,Peru,2023-02-14
23110,1343.0,Headphones,9,510.11,4590.99,Chile,2023-06-26
22166,1276.0,Printer,9,799.35,7194.15,Chile,2023-04-15
28526,1306.0,Headphones,1,274.97,274.97,CO,2023-12-21
29551,1058.0,Phone,3,774.5,2323.5,Peru,2023-01-26
25193,1422.0,Keyboard,6,690.15,4140.9,ecuador,2023-06-22
21214,1182.0,Keyboard,3,947.87,2843.61,Chile,2023-10-11
24419,1040.0,Headphones,9,136.8,1231.2,ecuador,2023-01-13
27314,1038.0,Headphones,8,-8.711482793920547,-69.69,Ecuador,2023-09-10
28475,1396.0,Headphones,9,612.59,5513.31,colombia,2023-01-17
20212,1191.0,Tablet,5,942.28,4711.4,Colombia,2023-11-09
21658,1266.0,Phone,9,68.32,614.88,Peru,2023-10-08
25024,1493.0,Monitor,4,639.38,2557.52,Peru,2023-04-23
29609,1146.0,Tablet,4,478.88,1915.52,Chile,2023-10-30
25917,1394.0,Laptop,-2,665.75,-1331.5,Ecuador,2023-08-27
25141,1332.0,Headphones,4,225.84,903.36,Ecuador,2023-05-15
21794,1126.0,Printer,-4,539.02,-2156.08,Ecuador,2023-07-01
25988,1045.0,Mouse,6,212.65,1275.9,ecuador,2023-02-22
28296,1044.0,Keyboard,3,738.88,2216.64,Ecuador,2023-12-22
25578,1000.0,Laptop,6,173.5,1041.0,Chile,2023-02-28
25551,1167.0,Printer,-2,231.67,-463.34,Chile,2023-09-02
23845,1107.0,Mouse,6,607.25,3643.5,Ecuador,2023-01-16
26906,1018.0,Mouse,4,690.8,2763.2,colombia,2023-05-09
20378,1331.0,Laptop,8,799.97,6399.76,Chile,2023-12-20
23293,1071.0,Monitor,1,593.55,593.55,ecuador,2023-01-03
23329,1455.0,Headphones,4,652.6,2610.4,Chile,2023-01-24
24808,1444.0,Laptop,4,91.54,366.16,Colombia,2023-06-20
27937,1108.0,Keyboard,-1,92.79,-92.79,Colombia,2023-05-10
20224,1267.0,Printer,4,449.67,1347.33,ecuador,2023-08-05
20737,1444.0,Monitor,1,22.49,22.49,colombia,2023-05-25
20235,1239.0,Headphones,6,179.08,1074.48,Colombia,2023-01-05
20711,1416.0,Tablet,6,766.32,4597.92,Peru,2023-06-09
25988,1300.0,Laptop,6,619.93,3719.58,Peru,2023-07-05
21888,1089.0,Laptop,8,254.68,2037.44,CO,2023-08-12
27173,1102.0,Phone,3,602.52,1807.56,colombia,2023-05-08
21259,1475.0,Phone,4,381.2,1524.8,Colombia,2023-08-06
25246,1249.0,Tablet,5,941.34,4706.7,Peru,2023-11-25
27271,1452.0,Printer,7,544.12,3808.84,Colombia,2023-04-08
20748,1007.0,Mouse,2,109.31,290.38,Colombia,2023-06-30
23551,1152.0,Keyboard,9,610.68,5496.12,CO,2023-12-02
26400,1346.0,Keyboard,6,767.21,4603.26,colombia,2023-11-11
26643,1173.0,Printer,2,249.62,499.24,ecuador,2023-12-11
28701,1342.0,Mouse,4,151.72,606.88,colombia,2023-08-21
21823,1157.0,Printer,5,323.64,1618.2,Peru,2023-01-23
26852,1492.0,Keyboard,2,165.59,331.18,Colombia,2023-04-02
27777,1430.0,Tablet,4,667.08,2668.32,colombia,2023-12-30
24232,1214.0,Laptop,6,88.67,532.02,Ecuador,2023-06-17
26519,1176.0,Laptop,8,664.74,5317.92,CO,23-01-2023
21777,1174.0,Phone,4,807.68,3230.72,Colombia,2023-02-19
21222,1339.0,Tablet,8,272.34,2178.72,colombia,2023/05/15
27630,1337.0,Phone,5,572.67,2863.35,CO,2023-05-03
21777,1145.0,Printer,9,379.05,3411.45,Peru,2023-01-04
29496,1449.0,Mouse,9,522.29,4700.61,Colombia,2023-03-14
27490,,Monitor,6,638.17,3829.02,colombia,2023-05-21
24859,1477.0,Monitor,2,161.55,323.1,Peru,2023-09-17
28893,1160.0,Phone,4,580.15,2320.6,Colombia,2023-02-07
28118,1126.0,Printer,7,990.79,6935.53,Colombia,2023-07-30
22989,1419.0,Tablet,5,796.12,3980.6,Peru,2023-11-11
28343,1081.0,Phone,2,812.32,1624.64,Colombia,2023-05-22
21325,1484.0,Headphones,8,122.2,977.6,Colombia,2023-02-06
29493,1146.0,Phone,5,997.64,4988.2,Ecuador,2023-05-20
29903,1238.0,Monitor,4,650.5,2602.0,Colombia,2023-10-01
25127,1411.0,Printer,7,74.39,520.73,Chile,2023-02-23
28998,1423.0,Mouse,2,967.99,1935.98,colombia,2023-09-27
22722,1083.0,Keyboard,7,378.95,2652.65,CO,2023-12-17
24656,1112.0,Phone,7,861.11,6027.77,Peru,2023-04-10
21325,1224.0,Mouse,1,-49.795038774864295,-49.8,ecuador,2023-04-29
24133,1331.0,Monitor,9,416.67,3750.03,ecuador,2023-07-31
29351,1377.0,Keyboard,5,467.36,1341.19,CO,2023-10-28
22869,1242.0,Keyboard,2,907.47,1814.94,ecuador,2023-03-03
21242,1142.0,Monitor,6,441.47,2648.82,Chile,2027-01-01
28539,1040.0,Phone,9,745.17,6706.53,Chile,2023-10-11
21831,1422.0,Headphones,6,466.13,2796.78,Colombia,2023/05/15
21569,1257.0,Laptop,1,320.28,320.28,ecuador,2023-12-06
27246,1446.0,Headphones,5,199.06,995.3,ecuador,2023-01-19
21918,1284.0,Printer,3,675.79,2027.37,Ecuador,2023-09-05
26416,1104.0,Keyboard,6,153.54,921.24,Colombia,2023-10-25
23232,1201.0,Laptop,3,934.47,2803.41,Peru,2023-10-30
23758,1449.0,Printer,3,895.52,2686.56,Chile,2023-11-28
25997,1306.0,Printer,2,782.12,1564.24,ecuador,2023-09-05
22355,1330.0,Phone,1,503.52,503.52,CO,2023-08-10
29589,1460.0,Monitor,1,341.53,341.53,Chile,2023-12-30
21824,1265.0,Printer,5,468.75,2343.75,Colombia,2023-04-23
27280,1397.0,Keyboard,6,856.91,5141.46,Ecuador,2023-03-11
24060,,Mouse,3,853.55,2560.65,CO,2023-02-08
25324,1050.0,Mouse,6,368.19,2209.14,Peru,2023-01-03
20404,1117.0,Mouse,3,120.06,360.18,ecuador,2023-04-07
21721,1200.0,Keyboard,9,684.86,6163.74,Ecuador,2023-04-08
25316,1376.0,Printer,3,125.64,376.92,Peru,2023-03-29
23845,1038.0,Monitor,9,816.43,7347.87,Chile,2023-07-31
24210,1027.0,Tablet,4,759.96,3039.84,Ecuador,2023-02-08
20064,1258.0,Tablet,2,511.97,1023.94,Ecuador,2023-04-14
29491,1083.0,Printer,8,336.4,2691.2,ecuador,2023-07-28
26382,1453.0,Headphones,6,285.12,1710.72,CO,2023-05-06
29607,1154.0,Monitor,3,464.71,1394.13,Ecuador,2023-02-10
20968,1116.0,Tablet,9,659.67,5937.03,CO,2023-04-05
20368,1001.0,Monitor,2,302.52,605.04,Peru,2023-06-20
28424,1092.0,Tablet,5,60.65,303.25,Colombia,2023-02-21
22242,1165.0,Keyboard,2,275.35,550.7,Ecuador,2023-07-06
25002,1386.0,Laptop,5,166.01,830.05,Chile,2023-01-19
23083,1399.0,Headphones,7,552.31,3866.17,Colombia,2023-08-24
28073,1349.0,Laptop,8,68.04,544.32,Ecuador,2023-10-14
29112,1295.0,Keyboard,2,702.15,1404.3,Peru,2023-02-13
28880,,Headphones,7,340.74,2185.18,ecuador,2023-07-08
21469,1080.0,Phone,4,393.49,-1573.96,Chile,2023/05/15
24725,1424.0,Mouse,5,460.37,2301.85,ecuador,2023-04-22
24259,1267.0,Mouse,7,401.64,2811.48,Chile,2023-11-07
23622,1418.0,Laptop,3,752.27,2256.81,ecuador,2023-12-03
20823,,Headphones,5,409.85,2049.25,Ecuador,2023-04-21
23431,1320.0,Mouse,5,735.64,3678.2,CO,2023-09-13
26528,1310.0,Phone,7,383.35,2683.45,ecuador,2023-08-16
24151,1300.0,Tablet,4,627.79,2511.16,Peru,2023-08-27
24213,1462.0,Keyboard,7,491.11,3437.77,ecuador,2023-12-16
27420,1473.0,Laptop,3,839.01,2517.03,Colombia,2023-03-17
28989,1356.0,Headphones,8,161.21,1289.68,CO,2023-10-15
20779,1212.0,Monitor,7,850.12,5950.84,Peru,2023-10-13
22892,1061.0,Laptop,3,555.31,1665.93,colombia,2023-10-21
25534,1048.0,Laptop,4,486.32,1945.28,ecuador,2023-07-14
23306,1126.0,Printer,9,75.35,678.15,Ecuador,2023-10-23
22902,1222.0,Tablet,-2,833.06,-1666.12,colombia,2023-04-17
23718,1408.0,Mouse,8,512.27,4098.16,ecuador,2023-06-27
20021,1278.0,Printer,1,847.51,847.51,ecuador,2023-09-20
21500,1407.0,Monitor,6,713.72,4282.32,colombia,2023-03-05
29034,1293.0,Headphones,3,789.2,2367.6,CO,2023-09-16
29952,1283.0,Laptop,3,840.78,2522.34,CO,2023-03-03
23641,1276.0,Headphones,3,961.51,2884.53,Ecuador,2023-08-25
25212,1437.0,Monitor,4,45.62,182.48,Colombia,2023-03-08
20191,1106.0,Monitor,1,544.71,544.71,ecuador,2023-01-25
28587,1145.0,Phone,3,779.09,2337.27,Colombia,2023-03-22
27174,1419.0,Printer,5,890.33,4451.65,Chile,2023-04-20
25114,,Headphones,1,765.13,765.13,colombia,2023-10-15
24662,1428.0,Monitor,7,799.84,5598.88,Ecuador,2023-03-27
24326,1374.0,Keyboard,1,724.44,724.44,Colombia,2023-08-01
29065,1072.0,Keyboard,3,117.36,352.08,Ecuador,2023-04-29
24335,1436.0,Mouse,4,150.3,601.2,colombia,2023-07-31
28281,1485.0,Printer,7,363.41,2543.87,Chile,2023-11-17
28648,,Monitor,3,709.41,2128.23,Chile,2023-09-05
29196,1029.0,Printer,6,469.69,2818.14,colombia,2023-08-25
25494,1187.0,Laptop,4,337.54,1350.16,Ecuador,2023-02-02
28536,1363.0,Printer,2,748.15,1496.3,Ecuador,2023-05-08
22711,1353.0,Headphones,6,853.79,5122.74,Colombia,2023-07-05
27595,1287.0,Phone,7,272.54,1907.78,Ecuador,2023-06-12
26273,1450.0,Laptop,6,837.11,5022.66,ecuador,2023-12-27
26284,1194.0,Tablet,2,967.71,1935.42,Peru,2023-02-20
29308,1155.0,Phone,5,86.7,433.5,CO,2023-07-03
28817,1171.0,Mouse,5,157.15,785.75,Ecuador,2023-05-04
23994,1334.0,Headphones,5,922.54,4612.7,Peru,2023-03-19
21678,1040.0,Tablet,8,981.96,7855.68,Chile,2023-12-26
28414,1062.0,Laptop,2,294.96,589.92,Ecuador,2023-10-02
20743,1022.0,Monitor,9,-80.66488271894342,-725.98,Colombia,2023-06-06
20462,1359.0,Printer,9,849.06,7641.54,Peru,2023-11-14
