invoice_id,customer_id,product,quantity,price,total_revenue,country,invoice_date,year,month,day_of_week,revenue_bin
20639,1180,Monitor,1,412.26,412.26,Colombia,2023-03-08,2023,3,Wednesday,Low
20172,1159,Laptop,2,377.21,754.42,Chile,2023-03-06,2023,3,Monday,Low
25666,1350,Keyboard,9,259.7,2337.3,Ecuador,2023-12-06,2023,12,Wednesday,Medium
23959,1287,Mouse,3,150.69,452.07,Ecuador,2023-11-29,2023,11,Wednesday,Low
28714,1379,Phone,6,936.37,5618.22,Colombia,2023-08-18,2023,8,Friday,High
22886,1225,Monitor,5,948.76,4743.8,Colombia,2023-07-24,2023,7,Monday,High
22164,1010,Mouse,1,212.03,212.03,Chile,2023-11-05,2023,11,Sunday,Low
23945,1009,Mouse,2,93.33,186.66,Chile,2023-09-16,2023,9,Saturday,Low
25235,1270,Tablet,2,89.92,179.84,Ecuador,2023-10-23,2023,10,Monday,Low
27746,1272,Monitor,9,559.95,5039.55,Peru,2023-08-08,2023,8,Tuesday,High
22590,1423,Monitor,2,272.65,545.3,Colombia,2023-10-25,2023,10,Wednesday,Low
24934,1182,Mouse,6,885.04,5310.24,Ecuador,2023-09-15,2023,9,Friday,High
23880,1314,Laptop,1,660.9,660.9,Colombia,2023-02-01,2023,2,Wednesday,Low
25676,1499,Laptop,9,747.63,6728.67,Chile,2023-11-19,2023,11,Sunday,High
23990,1467,Laptop,4,477.54,1910.16,Peru,2023-11-07,2023,11,Tuesday,Medium
25210,1212,Mouse,5,974.79,4873.95,Colombia,2023-07-25,2023,7,Tuesday,High
24845,1171,Monitor,2,90.27,180.54,Ecuador,2023-07-10,2023,7,Monday,Low
29285,1287,Headphones,6,331.26,1987.56,Chile,2023-05-15,2023,5,Monday,Medium
21189,1434,Tablet,1,612.23,612.23,Peru,2023-12-16,2023,12,Saturday,Low
22689,1173,Monitor,7,990.02,6930.14,Ecuador,2023-05-15,2023,5,Monday,High
24095,1112,Tablet,1,549.33,549.33,Colombia,2023-02-15,2023,2,Wednesday,Low
21875,1375,Mouse,9,794.1,7146.9,Colombia,2023-03-02,2023,3,Thursday,High
27768,1404,Monitor,6,494.64,2967.84,Colombia,2023-10-28,2023,10,Saturday,Medium
29979,1121,Phone,3,510.28,1530.84,Ecuador,2023-08-05,2023,8,Saturday,Medium
27406,1267,Monitor,7,118.5,829.5,Chile,2023-08-08,2023,8,Tuesday,Low
22833,1232,Headphones,4,864.56,3458.24,Colombia,2023-12-27,2023,12,Wednesday,High
27645,1148,Monitor,6,348.42,2090.52,Ecuador,2023-12-04,2023,12,Monday,Medium
24777,1148,Monitor,3,33.09,99.27,Colombia,2023-01-01,2023,1,Sunday,Low
28273,1391,Laptop,1,382.33,382.33,Colombia,2023-02-19,2023,2,Sunday,Low
26368,1359,Headphones,3,935.49,2806.47,Peru,2023-05-10,2023,5,Wednesday,Medium
20821,1237,Phone,7,615.14,4305.98,Colombia,2023-10-14,2023,10,Saturday,High
27525,1134,Tablet,3,94.07,282.21,Colombia,2023-07-26,2023,7,Wednesday,Low
20162,1150,Printer,2,883.26,1766.52,Chile,2023-02-17,2023,2,Friday,Medium
27777,1235,Keyboard,8,85.63,685.04,Ecuador,2023-04-11,2023,4,Tuesday,Low
23535,1202,Monitor,5,990.82,4954.1,Colombia,2023-01-10,2023,1,Tuesday,High
23446,1085,Headphones,6,649.04,3894.24,Ecuador,2023-08-09,2023,8,Wednesday,High
22707,1234,Headphones,3,444.66,1333.98,Ecuador,2023-06-03,2023,6,Saturday,Medium
23933,1021,Laptop,8,574.29,4594.32,Ecuador,2023-04-13,2023,4,Thursday,High
23385,1347,Phone,5,335.03,1675.15,Ecuador,2023-01-29,2023,1,Sunday,Medium
20564,1028,Laptop,9,241.72,2175.48,Peru,2023-03-28,2023,3,Tuesday,Medium
22500,1462,Headphones,3,383.22,1149.66,Ecuador,2023-03-11,2023,3,Saturday,Medium
29179,1282,Phone,6,720.74,4324.44,Peru,2023-08-21,2023,8,Monday,High
26881,1049,Mouse,2,167.43,334.86,Peru,2023-03-31,2023,3,Friday,Low
23636,1094,Headphones,3,297.67,893.01,Colombia,2023-05-31,2023,5,Wednesday,Low
20223,1498,Laptop,3,457.34,1372.02,Ecuador,2023-08-13,2023,8,Sunday,Medium
20350,1087,Keyboard,6,851.18,5107.08,Colombia,2023-12-18,2023,12,Monday,High
27314,1043,Printer,9,166.36,1497.24,Colombia,2023-06-07,2023,6,Wednesday,Medium
21928,1460,Mouse,6,966.67,5800.02,Colombia,2023-01-11,2023,1,Wednesday,High
27743,1277,Headphones,6,570.07,3420.42,Ecuador,2023-05-27,2023,5,Saturday,High
28540,1170,Printer,4,160.45,641.8,Colombia,2023-03-23,2023,3,Thursday,Low
26207,1190,Tablet,5,656.81,3284.05,Ecuador,2023-09-10,2023,9,Sunday,High
22419,1117,Headphones,6,943.03,5658.18,Ecuador,2023-05-09,2023,5,Tuesday,High
25322,1412,Tablet,9,189.09,1701.81,Chile,2023-01-17,2023,1,Tuesday,Medium
27718,1029,Laptop,6,287.63,1725.78,Colombia,2023-06-29,2023,6,Thursday,Medium
26878,1294,Phone,4,686.93,2747.72,Ecuador,2023-07-20,2023,7,Thursday,Medium
21125,1107,Printer,2,910.44,1820.88,Ecuador,2023-09-16,2023,9,Saturday,Medium
23117,1366,Monitor,9,649.23,5843.07,Ecuador,2023-10-30,2023,10,Monday,High
28638,1110,Tablet,1,355.16,355.16,Colombia,2023-01-01,2023,1,Sunday,Low
22944,1185,Laptop,8,937.08,7496.64,Colombia,2023-10-30,2023,10,Monday,High
27210,1143,Tablet,4,405.19,1620.76,Colombia,2023-02-04,2023,2,Saturday,Medium
27653,1071,Mouse,5,549.86,2749.3,Chile,2023-02-10,2023,2,Friday,Medium
21074,1260,Mouse,6,980.79,5884.74,Ecuador,2023-02-21,2023,2,Tuesday,High
24305,1002,Headphones,5,861.42,4307.1,Ecuador,2023-12-09,2023,12,Saturday,High
23007,1448,Monitor,1,331.64,331.64,Ecuador,2023-11-22,2023,11,Wednesday,Low
22824,1482,Phone,2,791.29,1582.58,Colombia,2023-01-03,2023,1,Tuesday,Medium
23185,1353,Mouse,5,962.31,4811.55,Peru,2023-10-19,2023,10,Thursday,High
20501,1490,Printer,9,309.75,2787.75,Peru,2023-10-01,2023,10,Sunday,Medium
20048,1472,Tablet,5,547.14,2735.7,Ecuador,2023-01-05,2023,1,Thursday,Medium
23566,1009,Mouse,6,396.21,2377.26,Colombia,2023-08-02,2023,8,Wednesday,Medium
23055,1404,Headphones,3,693.6,2080.8,Colombia,2023-09-30,2023,9,Saturday,Medium
28880,1383,Mouse,6,408.3,2449.8,Peru,2023-07-10,2023,7,Monday,Medium
20386,1301,Keyboard,5,367.86,1839.3,Colombia,2023-07-28,2023,7,Friday,Medium
29197,1218,Keyboard,8,325.85,2606.8,Colombia,2023-12-23,2023,12,Saturday,Medium
25820,1410,Mouse,3,321.41,964.23,Ecuador,2023-11-25,2023,11,Saturday,Low
27397,1424,Keyboard,7,419.48,2936.36,Ecuador,2023-04-22,2023,4,Saturday,Medium
22302,1111,Monitor,5,73.07,365.35,Chile,2023-02-04,2023,2,Saturday,Low
24366,1499,Keyboard,6,745.03,4470.18,Peru,2023-11-15,2023,11,Wednesday,High
20122,1419,Tablet,8,556.19,4449.52,Peru,2023-07-22,2023,7,Saturday,High
29472,1233,Laptop,6,189.0,1134.0,Colombia,2023-03-10,2023,3,Friday,Medium
23727,1089,Monitor,6,992.86,5957.16,Colombia,2023-10-20,2023,10,Friday,High
28450,1313,Laptop,4,710.46,2841.84,Ecuador,2023-11-27,2023,11,Monday,Medium
20524,1208,Tablet,9,659.58,5936.22,Ecuador,2023-02-02,2023,2,Thursday,High
29079,1461,Tablet,2,394.05,788.1,Peru,2023-06-28,2023,6,Wednesday,Low
20148,1120,Printer,7,300.59,2104.13,Chile,2023-02-04,2023,2,Saturday,Medium
28001,1417,Keyboard,7,374.89,2624.23,Ecuador,2023-10-31,2023,10,Tuesday,Medium
23749,1376,Printer,3,251.22,753.66,Colombia,2023-06-05,2023,6,Monday,Low
28186,1019,Headphones,5,328.76,1643.8,Colombia,2023-03-03,2023,3,Friday,Medium
24453,1074,Printer,3,500.71,1502.13,Ecuador,2023-01-26,2023,1,Thursday,Medium
25336,1399,Laptop,4,798.72,3194.88,Colombia,2023-09-09,2023,9,Saturday,High
24551,1242,Tablet,4,775.53,3102.12,Colombia,2023-04-10,2023,4,Monday,High
22823,1222,Headphones,7,785.89,5501.23,Colombia,2023-07-13,2023,7,Thursday,High
25728,1069,Keyboard,5,938.09,4690.45,Ecuador,2023-04-20,2023,4,Thursday,High
28677,1311,Printer,9,562.41,5061.69,Colombia,2023-06-11,2023,6,Sunday,High
28391,1210,Keyboard,5,650.39,3251.95,Ecuador,2023-04-18,2023,4,Tuesday,High
21982,1100,Keyboard,2,356.43,712.86,Colombia,2023-03-09,2023,3,Thursday,Low
22311,1110,Keyboard,2,527.07,1054.14,Peru,2023-03-03,2023,3,Friday,Low
27225,1380,Printer,4,566.82,2267.28,Colombia,2023-02-21,2023,2,Tuesday,Medium
20604,1019,Laptop,1,439.64,439.64,Ecuador,2023-06-12,2023,6,Monday,Low
28175,1393,Tablet,4,412.73,1650.92,Colombia,2023-12-16,2023,12,Saturday,Medium
25785,1023,Keyboard,2,106.68,213.36,Colombia,2023-04-16,2023,4,Sunday,Low
29609,1226,Headphones,7,826.84,5787.88,Chile,2023-12-24,2023,12,Sunday,High
27759,1292,Printer,2,384.04,768.08,Colombia,2023-02-15,2023,2,Wednesday,Low
27532,1229,Laptop,2,399.78,799.56,Peru,2023-07-22,2023,7,Saturday,Low
28740,1468,Headphones,4,13.41,53.64,Ecuador,2023-02-04,2023,2,Saturday,Low
20838,1309,Keyboard,8,384.69,3077.52,Peru,2023-03-25,2023,3,Saturday,High
20847,1358,Laptop,5,915.99,4579.95,Ecuador,2023-08-13,2023,8,Sunday,High
24709,1404,Tablet,2,130.89,261.78,Ecuador,2023-03-07,2023,3,Tuesday,Low
26575,1037,Printer,2,557.81,1115.62,Ecuador,2023-06-29,2023,6,Thursday,Low
24773,1429,Keyboard,9,642.19,5779.71,Ecuador,2023-03-09,2023,3,Thursday,High
24468,1259,Headphones,6,620.67,3724.02,Colombia,2023-01-06,2023,1,Friday,High
25192,1187,Mouse,5,131.6,658.0,Ecuador,2023-10-16,2023,10,Monday,Low
23320,1056,Headphones,4,288.72,1154.88,Colombia,2023-07-03,2023,7,Monday,Medium
24698,1428,Keyboard,4,416.48,1665.92,Ecuador,2023-09-13,2023,9,Wednesday,Medium
24311,1019,Mouse,6,703.92,4223.52,Colombia,2023-11-16,2023,11,Thursday,High
21564,1118,Monitor,3,246.3,738.9,Peru,2023-05-19,2023,5,Friday,Low
21840,1070,Tablet,6,501.27,3007.62,Colombia,2023-01-18,2023,1,Wednesday,Medium
26058,1003,Tablet,9,329.13,2962.17,Colombia,2023-02-07,2023,2,Tuesday,Medium
27131,1220,Monitor,2,780.89,1561.78,Chile,2023-01-13,2023,1,Friday,Medium
20726,1013,Monitor,2,408.43,816.86,Ecuador,2023-04-07,2023,4,Friday,Low
26697,1215,Laptop,9,750.79,6757.11,Colombia,2023-06-09,2023,6,Friday,High
20282,1335,Mouse,6,526.18,3157.08,Chile,2023-07-29,2023,7,Saturday,High
21081,1185,Phone,3,73.32,219.96,Colombia,2023-11-25,2023,11,Saturday,Low
23885,1054,Headphones,1,600.99,600.99,Colombia,2023-09-10,2023,9,Sunday,Low
22970,1387,Tablet,8,538.57,4308.56,Peru,2023-09-22,2023,9,Friday,High
26985,1253,Phone,5,400.91,2004.55,Colombia,2023-03-27,2023,3,Monday,Medium
20947,1023,Phone,9,333.58,3002.22,Colombia,2023-03-25,2023,3,Saturday,Medium
24760,1161,Laptop,6,172.38,1034.28,Colombia,2023-06-05,2023,6,Monday,Low
28505,1158,Headphones,4,132.02,528.08,Ecuador,2023-06-01,2023,6,Thursday,Low
23670,1304,Phone,7,571.76,4002.32,Ecuador,2023-12-05,2023,12,Tuesday,High
29217,1318,Phone,2,384.21,768.42,Colombia,2023-04-04,2023,4,Tuesday,Low
22251,1365,Mouse,3,187.42,562.26,Colombia,2023-05-15,2023,5,Monday,Low
20804,1210,Monitor,6,378.7,2272.2,Colombia,2023-07-06,2023,7,Thursday,Medium
21235,1108,Phone,2,158.52,317.04,Colombia,2023-02-17,2023,2,Friday,Low
26720,1075,Laptop,4,309.23,1236.92,Peru,2023-07-06,2023,7,Thursday,Medium
26906,1029,Printer,8,174.01,1392.08,Peru,2023-12-07,2023,12,Thursday,Medium
26016,1313,Keyboard,9,106.08,954.72,Chile,2023-04-05,2023,4,Wednesday,Low
23549,1485,Headphones,3,676.38,2029.14,Ecuador,2023-01-29,2023,1,Sunday,Medium
27938,1116,Keyboard,7,373.41,2613.87,Colombia,2023-03-13,2023,3,Monday,Medium
24141,1414,Keyboard,6,615.93,3695.58,Ecuador,2023-08-11,2023,8,Friday,High
26966,1355,Phone,5,246.64,1233.2,Colombia,2023-06-23,2023,6,Friday,Medium
29546,1191,Headphones,4,925.25,3701.0,Colombia,2023-12-06,2023,12,Wednesday,High
25335,1018,Printer,2,125.3,250.6,Ecuador,2023-11-17,2023,11,Friday,Low
25611,1172,Headphones,3,626.65,1879.95,Colombia,2023-06-08,2023,6,Thursday,Medium
25577,1182,Printer,4,549.74,2198.96,Colombia,2023-04-19,2023,4,Wednesday,Medium
21559,1182,Printer,3,921.94,2765.82,Peru,2023-01-14,2023,1,Saturday,Medium
21507,1145,Monitor,6,837.22,5023.32,Colombia,2023-10-18,2023,10,Wednesday,High
22000,1112,Mouse,7,249.76,1748.32,Chile,2023-09-10,2023,9,Sunday,Medium
21294,1250,Tablet,6,985.5,5913.0,Chile,2023-09-05,2023,9,Tuesday,High
24065,1475,Headphones,9,532.15,4789.35,Chile,2023-01-20,2023,1,Friday,High
29945,1302,Printer,9,138.71,1248.39,Ecuador,2023-06-16,2023,6,Friday,Medium
21603,1458,Headphones,3,83.87,251.61,Ecuador,2023-05-13,2023,5,Saturday,Low
21322,1312,Mouse,9,12.53,112.77,Colombia,2023-07-03,2023,7,Monday,Low
21098,1160,Laptop,8,920.74,7365.92,Colombia,2023-08-30,2023,8,Wednesday,High
25073,1400,Tablet,3,401.63,1204.89,Peru,2023-10-05,2023,10,Thursday,Medium
29318,1259,Keyboard,6,229.15,1374.9,Colombia,2023-06-19,2023,6,Monday,Medium
23787,1239,Phone,6,830.9,4985.4,Ecuador,2023-02-26,2023,2,Sunday,High
22096,1046,Tablet,5,819.7,4098.5,Colombia,2023-02-08,2023,2,Wednesday,High
22208,1474,Printer,4,441.85,1767.4,Colombia,2023-08-14,2023,8,Monday,Medium
25988,1398,Mouse,6,629.14,3774.84,Chile,2023-05-15,2023,5,Monday,High
27169,1046,Keyboard,3,62.26,186.78,Ecuador,2023-06-18,2023,6,Sunday,Low
26014,1077,Mouse,3,707.97,2123.91,Chile,2023-04-09,2023,4,Sunday,Medium
21667,1123,Keyboard,1,408.97,408.97,Chile,2023-05-02,2023,5,Tuesday,Low
21823,1358,Tablet,3,222.98,668.94,Ecuador,2023-07-14,2023,7,Friday,Low
25147,1136,Printer,9,605.75,5451.75,Colombia,2023-11-11,2023,11,Saturday,High
21356,1089,Tablet,7,889.78,6228.46,Colombia,2023-11-29,2023,11,Wednesday,High
26199,1499,Keyboard,9,700.41,6303.69,Chile,2023-05-04,2023,5,Thursday,High
20546,1060,Printer,9,585.34,5268.06,Colombia,2023-06-29,2023,6,Thursday,High
27965,1049,Tablet,3,488.49,1465.47,Colombia,2023-11-28,2023,11,Tuesday,Medium
22083,1258,Mouse,9,496.88,4471.92,Colombia,2023-07-01,2023,7,Saturday,High
22040,1460,Keyboard,6,570.99,3425.94,Chile,2023-03-22,2023,3,Wednesday,High
21752,1112,Monitor,3,954.23,2862.69,Ecuador,2023-09-23,2023,9,Saturday,Medium
29807,1349,Mouse,6,828.62,4971.72,Peru,2023-10-19,2023,10,Thursday,High
21600,1492,Keyboard,5,481.72,2408.6,Colombia,2023-04-02,2023,4,Sunday,Medium
23799,1336,Printer,5,260.84,1304.2,Ecuador,2023-06-29,2023,6,Thursday,Medium
20618,1364,Tablet,8,941.61,7532.88,Colombia,2023-02-24,2023,2,Friday,High
25491,1244,Tablet,9,15.87,142.83,Colombia,2023-09-23,2023,9,Saturday,Low
25795,1402,Printer,4,34.53,138.12,Colombia,2023-12-27,2023,12,Wednesday,Low
27633,1425,Mouse,3,154.19,462.57,Colombia,2023-06-20,2023,6,Tuesday,Low
21487,1034,Keyboard,3,646.89,1940.67,Ecuador,2023-09-07,2023,9,Thursday,Medium
27848,1301,Keyboard,8,166.14,1329.12,Ecuador,2023-06-20,2023,6,Tuesday,Medium
25009,1409,Monitor,2,901.83,1803.66,Colombia,2023-11-11,2023,11,Saturday,Medium
29749,1498,Keyboard,6,683.41,4100.46,Colombia,2023-05-31,2023,5,Wednesday,High
22113,1068,Keyboard,1,705.29,705.29,Colombia,2023-08-23,2023,8,Wednesday,Low
22431,1319,Mouse,2,179.43,358.86,Colombia,2023-04-08,2023,4,Saturday,Low
27979,1420,Laptop,4,721.63,2886.52,Ecuador,2023-11-20,2023,11,Monday,Medium
21582,1467,Headphones,4,732.05,2928.2,Ecuador,2023-05-05,2023,5,Friday,Medium
21308,1048,Phone,1,720.36,720.36,Colombia,2023-07-11,2023,7,Tuesday,Low
25362,1069,Printer,1,725.77,725.77,Ecuador,2023-05-15,2023,5,Monday,Low
20100,1294,Monitor,6,363.01,2178.06,Colombia,2023-12-18,2023,12,Monday,Medium
26657,1497,Tablet,5,804.99,4024.95,Colombia,2023-05-31,2023,5,Wednesday,High
25875,1418,Mouse,2,510.49,1020.98,Colombia,2023-01-25,2023,1,Wednesday,Low
24271,1128,Printer,4,62.06,248.24,Chile,2023-09-09,2023,9,Saturday,Low
25218,1325,Mouse,4,909.98,3639.92,Colombia,2023-12-09,2023,12,Saturday,High
26073,1181,Monitor,9,878.15,7903.35,Ecuador,2023-09-25,2023,9,Monday,High
22542,1173,Monitor,6,255.84,1535.04,Colombia,2023-06-22,2023,6,Thursday,Medium
20754,1363,Laptop,8,432.97,3463.76,Ecuador,2023-10-06,2023,10,Friday,High
27823,1056,Headphones,8,185.35,1482.8,Colombia,2023-08-20,2023,8,Sunday,Medium
25507,1030,Keyboard,6,805.53,4833.18,Peru,2023-09-30,2023,9,Saturday,High
24235,1083,Mouse,2,532.1,1064.2,Colombia,2023-02-17,2023,2,Friday,Low
20540,1151,Tablet,1,581.89,581.89,Peru,2023-06-27,2023,6,Tuesday,Low
25510,1472,Phone,2,213.03,426.06,Colombia,2023-01-19,2023,1,Thursday,Low
28461,1035,Monitor,3,100.44,301.32,Peru,2023-04-17,2023,4,Monday,Low
27926,1212,Mouse,2,978.96,1957.92,Ecuador,2023-10-11,2023,10,Wednesday,Medium
23145,1105,Tablet,2,499.37,998.74,Ecuador,2023-06-03,2023,6,Saturday,Low
28553,1413,Printer,6,369.19,2215.14,Chile,2023-10-29,2023,10,Sunday,Medium
29648,1219,Tablet,4,52.17,208.68,Peru,2023-11-12,2023,11,Sunday,Low
24067,1390,Mouse,7,151.98,1063.86,Peru,2023-03-15,2023,3,Wednesday,Low
29244,1219,Headphones,1,654.94,654.94,Colombia,2023-03-06,2023,3,Monday,Low
27281,1269,Phone,9,967.58,8708.22,Colombia,2023-02-15,2023,2,Wednesday,High
22509,1119,Phone,1,182.31,182.31,Colombia,2023-06-05,2023,6,Monday,Low
25016,1393,Mouse,2,945.57,1891.14,Ecuador,2023-05-16,2023,5,Tuesday,Medium
27339,1204,Mouse,4,77.08,308.32,Colombia,2023-09-23,2023,9,Saturday,Low
20074,1043,Phone,6,725.09,4350.54,Ecuador,2023-05-15,2023,5,Monday,High
29485,1328,Mouse,3,596.55,1789.65,Ecuador,2023-07-20,2023,7,Thursday,Medium
28511,1227,Tablet,5,80.1,400.5,Colombia,2023-04-27,2023,4,Thursday,Low
22149,1183,Tablet,7,771.28,5398.96,Colombia,2023-12-01,2023,12,Friday,High
29644,1106,Phone,1,898.09,898.09,Colombia,2023-07-28,2023,7,Friday,Low
26713,1337,Phone,2,427.14,854.28,Ecuador,2023-12-11,2023,12,Monday,Low
24207,1249,Headphones,9,126.81,1141.29,Colombia,2023-12-25,2023,12,Monday,Medium
27141,1362,Printer,6,451.6,2709.6,Ecuador,2023-05-25,2023,5,Thursday,Medium
23936,1195,Phone,8,815.02,6520.16,Peru,2023-02-18,2023,2,Saturday,High
29307,1177,Printer,7,221.58,1551.06,Colombia,2023-06-04,2023,6,Sunday,Medium
21075,1416,Headphones,7,673.62,4715.34,Colombia,2023-01-19,2023,1,Thursday,High
23876,1474,Mouse,2,525.79,1051.58,Colombia,2023-04-18,2023,4,Tuesday,Low
24615,1006,Headphones,9,438.29,3944.61,Peru,2023-12-06,2023,12,Wednesday,High
26379,1126,Keyboard,1,544.02,544.02,Colombia,2023-12-06,2023,12,Wednesday,Low
24652,1465,Laptop,7,237.79,1664.53,Ecuador,2023-10-09,2023,10,Monday,Medium
29247,1247,Laptop,8,78.09,624.72,Colombia,2023-05-28,2023,5,Sunday,Low
27456,1202,Phone,7,936.03,6552.21,Chile,2023-11-01,2023,11,Wednesday,High
24674,1147,Tablet,8,590.14,4721.12,Colombia,2023-01-28,2023,1,Saturday,High
20541,1471,Printer,2,978.37,1956.74,Chile,2023-06-22,2023,6,Thursday,Medium
24569,1404,Headphones,2,888.33,1776.66,Colombia,2023-12-13,2023,12,Wednesday,Medium
22744,1425,Printer,6,624.26,3745.56,Ecuador,2023-05-13,2023,5,Saturday,High
26041,1153,Headphones,7,736.98,5158.86,Peru,2023-07-22,2023,7,Saturday,High
21560,1375,Tablet,8,175.31,1402.48,Ecuador,2023-08-24,2023,8,Thursday,Medium
25419,1141,Laptop,4,745.56,2982.24,Peru,2023-07-20,2023,7,Thursday,Medium
22722,1312,Mouse,8,458.75,3670.0,Peru,2023-04-08,2023,4,Saturday,High
20470,1164,Headphones,5,628.39,3141.95,Colombia,2023-05-10,2023,5,Wednesday,High
29608,1313,Phone,7,973.08,6811.56,Peru,2023-06-14,2023,6,Wednesday,High
21468,1020,Headphones,2,948.48,1896.96,Colombia,2023-01-14,2023,1,Saturday,Medium
27925,1081,Laptop,9,963.21,8668.89,Colombia,2023-05-15,2023,5,Monday,High
28363,1130,Keyboard,8,528.99,4231.92,Peru,2023-11-02,2023,11,Thursday,High
28012,1420,Phone,5,611.8,3059.0,Peru,2023-07-02,2023,7,Sunday,High
28249,1304,Headphones,7,316.57,2215.99,Ecuador,2023-03-15,2023,3,Wednesday,Medium
20767,1344,Laptop,6,699.75,4198.5,Peru,2023-01-03,2023,1,Tuesday,High
23895,1340,Printer,9,251.8,2266.2,Peru,2023-03-29,2023,3,Wednesday,Medium
28874,1383,Phone,3,325.67,977.01,Chile,2023-09-04,2023,9,Monday,Low
23454,1395,Tablet,4,361.37,1445.48,Ecuador,2023-03-21,2023,3,Tuesday,Medium
21790,1424,Laptop,5,17.47,87.35,Colombia,2023-05-15,2023,5,Monday,Low
29669,1160,Laptop,7,217.1,1519.7,Colombia,2023-12-24,2023,12,Sunday,Medium
20885,1177,Tablet,7,878.51,6149.57,Colombia,2023-08-29,2023,8,Tuesday,High
27734,1116,Laptop,7,101.98,713.86,Ecuador,2023-04-24,2023,4,Monday,Low
23906,1195,Tablet,8,958.17,7665.36,Peru,2023-06-05,2023,6,Monday,High
24492,1382,Mouse,7,542.45,3797.15,Peru,2023-08-30,2023,8,Wednesday,High
29730,1489,Tablet,1,454.84,454.84,Colombia,2023-09-19,2023,9,Tuesday,Low
22073,1326,Phone,5,822.8,4114.0,Colombia,2023-01-31,2023,1,Tuesday,High
20312,1085,Laptop,4,817.32,3269.28,Ecuador,2023-09-23,2023,9,Saturday,High
25317,1080,Monitor,7,298.57,2089.99,Ecuador,2023-09-17,2023,9,Sunday,Medium
20810,1151,Printer,6,102.32,613.92,Chile,2023-03-15,2023,3,Wednesday,Low
26841,1060,Mouse,4,393.32,1573.28,Ecuador,2023-04-29,2023,4,Saturday,Medium
29699,1353,Printer,6,117.71,706.26,Colombia,2023-03-11,2023,3,Saturday,Low
22705,1441,Laptop,8,521.15,4169.2,Chile,2023-02-16,2023,2,Thursday,High
28788,1042,Tablet,9,834.32,7508.88,Colombia,2023-05-20,2023,5,Saturday,High
22147,1168,Headphones,1,834.4,834.4,Ecuador,2023-03-18,2023,3,Saturday,Low
25677,1176,Laptop,6,223.12,1338.72,Ecuador,2023-03-12,2023,3,Sunday,Medium
22013,1453,Phone,9,292.08,2628.72,Chile,2023-06-23,2023,6,Friday,Medium
22428,1064,Monitor,8,561.95,4495.6,Colombia,2023-08-22,2023,8,Tuesday,High
24987,1329,Headphones,8,594.08,4752.64,Chile,2023-03-02,2023,3,Thursday,High
28733,1340,Tablet,9,33.8,304.2,Colombia,2023-07-09,2023,7,Sunday,Low
29479,1004,Printer,9,566.2,5095.8,Colombia,2023-07-21,2023,7,Friday,High
29825,1001,Phone,9,958.24,8624.16,Colombia,2023-01-11,2023,1,Wednesday,High
22926,1111,Mouse,4,54.44,217.76,Ecuador,2023-02-03,2023,2,Friday,Low
29544,1056,Monitor,9,838.37,7545.33,Colombia,2023-03-03,2023,3,Friday,High
24376,1329,Printer,3,741.9,2225.7,Chile,2023-11-28,2023,11,Tuesday,Medium
29490,1097,Phone,9,945.46,8509.14,Ecuador,2023-07-12,2023,7,Wednesday,High
24868,1143,Monitor,4,782.53,3130.12,Chile,2023-10-31,2023,10,Tuesday,High
26862,1434,Mouse,9,98.74,888.66,Chile,2023-03-18,2023,3,Saturday,Low
24423,1124,Tablet,3,307.57,922.71,Colombia,2023-05-27,2023,5,Saturday,Low
26870,1166,Mouse,8,749.62,5996.96,Chile,2023-03-28,2023,3,Tuesday,High
28159,1085,Headphones,3,340.66,1021.98,Peru,2023-10-12,2023,10,Thursday,Low
26170,1343,Mouse,4,619.02,2476.08,Ecuador,2023-04-19,2023,4,Wednesday,Medium
20701,1494,Printer,3,48.42,145.26,Chile,2023-12-16,2023,12,Saturday,Low
28113,1423,Printer,2,830.41,1660.82,Peru,2023-07-31,2023,7,Monday,Medium
26825,1293,Tablet,3,499.05,1497.15,Colombia,2023-06-19,2023,6,Monday,Medium
24264,1058,Printer,3,128.81,386.43,Chile,2023-11-13,2023,11,Monday,Low
28146,1098,Keyboard,6,578.12,3468.72,Colombia,2023-10-07,2023,10,Saturday,High
28719,1318,Headphones,5,230.75,1153.75,Colombia,2023-07-10,2023,7,Monday,Medium
23935,1447,Laptop,1,700.3,700.3,Chile,2023-08-17,2023,8,Thursday,Low
24619,1031,Monitor,9,300.06,2700.54,Colombia,2023-05-30,2023,5,Tuesday,Medium
25191,1390,Headphones,5,831.72,4158.6,Colombia,2023-01-21,2023,1,Saturday,High
27856,1019,Printer,6,932.56,5595.36,Ecuador,2023-11-12,2023,11,Sunday,High
25401,1153,Phone,3,241.83,725.49,Peru,2023-09-02,2023,9,Saturday,Low
23022,1382,Tablet,6,953.26,5719.56,Ecuador,2023-12-24,2023,12,Sunday,High
25984,1365,Monitor,7,372.85,2609.95,Ecuador,2023-02-09,2023,2,Thursday,Medium
23215,1375,Monitor,9,161.17,1450.53,Peru,2023-07-29,2023,7,Saturday,Medium
26694,1231,Monitor,3,834.15,2502.45,Colombia,2023-12-24,2023,12,Sunday,Medium
22976,1212,Keyboard,7,433.16,3032.12,Colombia,2023-11-23,2023,11,Thursday,High
23737,1078,Laptop,7,396.82,2777.74,Colombia,2023-12-19,2023,12,Tuesday,Medium
20752,1115,Headphones,2,379.2,758.4,Chile,2023-05-27,2023,5,Saturday,Low
